,target
0,12.91948397377651
1,-0.78279259036929
2,5.305646173660272
3,11.608235413921017
4,2.9106702300675393
5,1.348719317730156
6,-7.459428722851869
7,5.5187753553133305
8,0.4105888732124899
9,-1.9458041445360605
10,-7.669023765882434
11,-3.573547015850827
12,-1.087319346674972
13,-3.949696346599081
14,2.37402108482248
15,2.6318357032525515
16,-2.5024516953247065
17,-4.559106077386811
18,-6.063394719432252
19,-0.9225229839769586
20,1.5722022786739713
21,1.4163200988208944
22,4.535549276720733
23,7.585556473818484
24,-6.932189095656816
25,-8.512993001595174
26,-7.515927764323402
27,6.725706412663096
28,0.9957430999053055
29,1.778122304813434
30,9.412927994728387
31,-4.163478891076339
32,0.48622287724820296
33,4.182192063699192
34,-5.463286326927515
35,-5.800603652565565
36,4.4973293027289785
37,3.2431807371982924
38,-4.603822895200587
39,-4.105039297343519
40,5.355548394847104
41,-2.053700816898033
42,7.569458969088668
43,0.07666937253832981
44,5.817739890174171
45,-0.5859629119169789
46,2.847861243813629
47,2.6732301439553323
48,-3.24683905220066
49,8.221961215792605
50,1.282495298288316
51,-0.7784553328531052
52,-0.9249483248089124
53,4.5347828152718
54,7.063308941394309
55,-2.157923161054107
56,-0.8536359119740344
57,-3.842138854134579
58,-1.878791047481287
59,-4.740731210026862
60,-0.7098749776869286
61,5.7471409717428426
62,-7.847817570627198
63,-11.790252793080661
64,-11.440606625113405
65,-1.4190397062819418
66,-4.534209381049513
67,6.703750831425131
68,3.330049627200844
69,1.9049801281117449
70,15.896857521988142
71,-13.627285784321026
72,-10.920158008859001
73,-1.5956610684048025
74,11.308262961407024
75,3.7404101447865346
76,-7.240974967302034
77,-1.9689529814600182
78,-6.642369823754738
79,5.6260751760064105
80,1.058655375241729
81,-5.922561742194941
82,-0.9043208464241856
83,-4.351057439810617
84,0.7552692528074276
85,-0.9612917208534918
86,-0.49330754406437133
87,7.429945332407364
88,1.2389488940603026
89,0.804194407953231
90,-4.150926045131981
91,0.4554437163145875
92,-1.779416378740793
93,-3.5378630146065793
94,-8.173747842262543
95,8.372454204718855
96,-5.863017230866329
97,-5.236649327198307
98,-5.840766996246669
99,9.141117468952975
100,14.147563856131773
101,1.0398617536099062
102,2.9964629842361883
103,-7.429054623549028
104,0.6351029515487825
105,-6.547907621313685
106,0.1927760090479807
107,-6.5047564497932555
108,-4.413214914451497
109,0.06121644175086155
110,-5.461578157367705
111,3.2244967404826794
112,-0.5868564920395422
113,0.4746560427635924
114,-5.253513609210142
115,-0.10360014101117879
116,-6.26870871078665
117,-2.2875492111962883
118,-6.505497194759018
119,4.292596633631647
120,0.18341756923056168
121,-1.294423438554551
122,-4.609201548330283
123,2.2256803507480285
124,-2.1667333824542645
125,-1.7879727301828825
126,-0.5222452246517474
127,-1.554520168554349
128,1.9947929198163723
129,0.48830807970601703
130,-2.0838934686182418
131,6.36231277426111
132,4.77747056407641
133,-6.697085803269578
134,6.9214401419322105
135,5.050352283148852
136,0.5219220260211729
137,-1.1804139281817918
138,1.3627490087747036
139,-1.2638956344217718
140,1.664192881709613
141,-1.9376774953286957
142,1.9222781470474513
143,-15.196973763851485
144,-3.487744765473544
145,5.125647264884307
146,-15.876845682108122
147,9.663936008873227
148,-7.373163840012845
149,-2.9893183229263887
