,target
0,-5.633857721211591
1,6.294522738114212
2,-0.38380260558724094
3,0.955506254655884
4,0.7904469679110204
5,3.464840520106898
6,0.28231180901329095
7,0.16589899521948326
8,4.963716300506728
9,1.3988073113824846
10,11.004627811614384
11,-1.8706576665811538
12,2.883119933987788
13,-6.757706438726382
14,1.317191013954124
15,-12.2243459799997
16,-1.5677919707942602
17,6.23793617513592
18,-0.2722789029665794
19,2.9059543457990924
20,7.247068816336828
21,3.5193445525367832
22,0.10014953811858052
23,-4.542430081112837
24,0.11957027276814329
25,-2.256499847669459
26,-0.1570830963684933
27,7.157358397431764
28,-0.5154905020223647
29,2.1907145796933047
30,0.3444157615999882
31,4.303828472913093
32,7.30425020401076
33,0.6425299802021993
34,0.3214358129067032
35,-3.592862140410178
36,3.105823488451147
37,-5.234399683160552
38,2.4885564088620002
39,-1.3145705129553689
40,6.388806654629688
41,-2.1513815570462826
42,10.946192482471595
43,9.792081349491728
44,-0.6290177142806475
45,-3.0826206923931454
46,-3.6620797785800416
47,-0.9285753109011394
48,-17.003478794675125
49,3.5670558249386937
50,-2.611801553112125
51,11.2497035277272
52,2.3628293623167864
53,1.0661301614618992
54,12.05052946778938
55,9.881530239485446
56,-2.0007999394699336
57,2.607915278926469
58,4.17048035861015
59,-0.16555311886599908
60,-4.684490412012052
61,14.39607007117485
62,0.624745085446268
63,1.519715596717451
64,7.66892264228919
65,0.36468372661208515
66,-1.6236293220096136
67,-7.463320962342487
68,6.030894688315956
69,-20.22565412494974
70,-13.989504483894663
71,6.206285818762778
72,6.673397288126885
73,-8.044349320124294
74,6.647748982478588
75,0.7328090877593929
76,1.7322753738450163
77,-4.062862083753635
78,-3.2348112808085867
79,0.6226249015747081
80,-2.7087629504490183
81,3.037489304478817
82,1.9245623057030943
83,6.061806396259928
84,-5.619553891987261
85,-7.6533767760281215
86,9.843346532301677
87,-4.286466666549698
88,-2.135923645086994
89,-13.837368703124207
90,-5.521816662806229
91,-8.88863171195547
92,-11.086902182238859
93,-2.7299300426584043
94,8.75248781745311
95,0.785171409345897
96,3.034619462623593
97,-0.167973276679731
98,1.171278739822426
99,-8.583373847432545
100,-4.402897442031444
101,-12.459551887139423
102,-4.48255909682755
103,14.690671869710071
104,0.37876907460951714
105,-2.8619740117823316
106,-2.187887131086647
107,9.641398987529147
108,4.094815781734883
109,5.809063219708317
110,-0.31618484376688516
111,4.706835832832333
112,6.829546574099183
113,-6.31329369951842
114,-6.6265357713265995
115,-9.64486310759532
116,-6.593504601608879
117,-12.781232954774566
118,3.148871838193154
119,-3.5412689345737274
120,9.75739416041449
121,8.323415040402162
122,-5.857580216276315
123,-6.352723462222701
124,16.901017771159555
125,3.874901660147984
126,-2.3691861515744055
