,target
0,2.149393621741582
1,-5.353127283850237
2,3.4014555446632686
3,-5.030780289747261
4,0.7649568774814676
5,-2.2144128242419274
6,-5.80781498435415
7,0.6584078128432366
8,4.326278262829232
9,-10.11306213432582
10,5.273034818323853
11,-8.58819266167487
12,-2.4221550078512473
13,-0.46008742672316694
14,-8.353812183496935
15,-14.318940359399168
16,-10.217789232617422
17,0.36582164815163976
18,0.3594037580692755
19,3.6992425904412927
20,-0.011782599372310815
21,10.696706926954642
22,4.689026389929292
23,-5.914481152067865
24,1.309558984360766
25,11.18954802167395
26,7.653300121267512
27,7.210261781178481
28,13.965920306178411
29,4.385962053022025
30,-5.177530178468622
31,-2.3263540325443066
32,-0.891776523798911
33,-2.6249009041770663
34,2.914396784912942
35,-1.1813927898001055
36,-2.1648258501010966
37,-8.43318165813863
38,-2.0718474045273183
39,-3.5853855507321337
40,5.372599719771769
41,-1.0332869741606754
42,4.245255191227429
43,-5.164675332645382
44,-0.6843581828621055
45,1.0433932726966246
46,1.6786756127693754
47,7.696142966797842
48,-17.319241859231376
49,-11.8079945969545
50,-6.499584736923257
51,11.031891819905596
52,-0.6566251504372967
53,2.2485358773001893
54,10.753698196748433
55,11.28570467298702
56,1.71070300868652
57,0.7642330794180691
58,-11.993366330247458
59,0.7813552124587583
60,4.133099581526491
61,-8.656229578263924
62,7.355515055371655
63,8.568936224425213
64,-10.926290809759431
65,-1.3183053230733166
66,8.573521086347197
67,-11.609849795851538
68,-23.11452882074827
69,-9.410450053782881
70,1.4917430521326809
71,14.956163106075289
72,2.7522092039279697
73,-9.848130271610838
74,-9.088479842129063
75,13.269033055237626
76,11.686061847907316
77,-5.73267168638598
78,-2.624264027732905
79,-7.3767982496442634
80,7.632005011466489
81,-5.329924589571315
82,-3.5958291648072995
83,11.321831354882631
84,0.8965981744229446
85,-3.761926251356922
86,-10.834671925528761
87,-6.866988649793982
88,-24.432051165742205
89,-6.725425612792624
90,-5.058803155727122
91,5.628993506987977
92,8.202653590964976
93,5.9044045939600185
94,2.1962452635741707
95,-0.8290739464556842
96,-5.132104802963927
97,-7.943451250197953
98,-6.589626772537182
99,4.246880930691068
100,-4.43251921924347
101,-1.772140730898739
102,-2.383626935192568
103,1.051411149258259
104,2.0123959522977053
105,0.7313952397734023
106,7.055315668553456
107,-5.566615644149956
108,-13.47227904072472
109,0.7700642128825474
110,-2.333479082959568
111,-4.041296444833388
112,8.8413483119452
113,3.2294692168602084
114,-4.531926788448743
115,0.19437546883115375
116,0.3415498108612027
117,-4.925186501987381
118,15.309885480516021
119,8.381951681797522
120,-7.15415168966029
121,-1.4471900709594423
122,9.475850716746058
123,-3.062500635442722
124,-4.296117663876544
125,-1.4996630741252552
126,1.0177704897068567
127,-4.196743280290447
128,5.387616119276441
129,0.6806585643202477
130,3.056444488712088
131,-8.432229590278641
132,-10.4656170296434
133,7.575458305868877
134,-2.7143648270332426
135,-0.19748742892834176
136,2.179384262824584
137,10.933668096115051
138,6.826965144480483
139,3.0334666794618705
140,11.685147975227867
141,0.6780904205072494
142,-5.760434852563425
143,-13.415979585344424
144,3.510898963822497
145,4.442359451286251
146,-8.041472908675539
147,2.267830677729595
148,-7.576122736662234
149,-0.36506657822613653
150,2.8149128595772996
151,8.831807526928577
152,5.543095476190489
153,1.987972594194813
154,3.4784113475451193
155,-1.8448424281708666
156,3.9297281912295725
157,-0.7800832975407508
158,3.6413654319764
159,-8.422654551648629
160,-4.704790535306423
161,-10.997907559849288
162,-2.7270116855994875
163,6.694495787864756
164,6.269482029010867
165,-3.9369748921895034
166,-0.46503202001280985
167,-2.7787311845254714
168,7.711955750544204
169,15.601150694786066
170,-5.914125517419086
171,-0.7970745263665037
172,-6.392934030165806
173,0.5781624075337188
174,6.71144648669114
175,1.4588485882185869
176,-4.302460017336042
177,7.660388041039763
178,-4.611204017427527
179,-4.203577785047809
180,-11.566401308885519
181,-12.71697157832997
182,-4.607483561665286
183,-1.5911519472545166
184,3.127167951278877
185,-1.720563145039793
186,-5.2474103759633275
187,-3.9625043538335536
188,0.31443210244058295
189,6.7950838677291605
