,column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49
0,0.04576465715736127,0.016986165689925108,0.04520469270850793,-0.017273149131118246,-0.004438670069003803,-0.008078562811306379,-0.02134708419893611,0.001221398287400117,0.04491650354755661,-0.010264691951875017,-0.027200758562982513,0.0016932046576005463,0.023749945100089296,0.008096927010833166,0.019123574372260702,-0.020405976669853172,0.006787316839652592,0.015970926404708236,0.005712930185724222,-0.002085001131597509,-0.00017624477225025183,-0.0484138421150388,-0.02023156656227662,-0.02417153825935375,0.0013647630510168094,0.029867911578730495,-0.009764186561359857,-0.015301959822863411,-0.012063404012542247,0.020601981850678058,-0.006570186701440116,0.03011684936093739,0.009434675737151833,-0.006960111824642396,0.003179448379707889,0.00204570214673914,-0.008641401545686355,0.019184850558949237,0.03331449685390029,0.014211158037927822,-0.028723884566382956,-0.01368496768316204,0.005491458330481761,-0.025464635929922326,0.04173032513032842,0.024219900142425834,-0.015201315483200252,-0.009279031737568985,-0.01355024630372464,-0.012153124704654308
1,-0.02344449073013398,0.005097537980959629,-0.02275080874099901,0.010061958225956366,-0.012720143690937056,0.015572301603803676,-0.02500857239430131,0.032636881623083265,-0.04889173230951544,-0.03887880740651532,0.010198108113609081,0.007348699271607071,-0.03242997208027438,-0.03057054435591932,0.005623218516894577,0.01673896124689742,-0.029390341068362892,-0.005328784697160824,0.008391457847657623,0.011728644615027994,0.0462765589775515,0.00431897672938388,0.02725141005266912,0.009258446863280142,-0.01858591496685019,-0.006331681137145605,0.003105192225245216,-0.005969296534219284,-0.0016236935614519178,0.006396966067864064,-0.03629030481149214,0.0005850459285309416,0.011070502221567196,0.005281111817726419,0.0019297756549426564,-0.024074113337330963,-0.0112261119288617,0.03161246408735461,0.020942772161104763,-0.015026068748006738,-0.028120242387363808,-0.0011313355533441084,-0.02334624725955905,0.0020427348442748467,0.0013536449395509511,-0.0029292885417356654,0.0033956079472738402,0.029696716081742795,-0.0020569276696430915,-0.021466410428999876
2,0.012645214722596245,0.03283996707819844,-0.009735107707991214,0.0015370288901664956,0.02601320400873578,-0.004716109515236745,0.005622764882527692,0.008466246265514522,-0.0007499127365529828,1.7055513912855175e-05,-0.002804216874934092,-0.024610375069586615,-0.0008544328734961392,-0.006906249649738664,0.018874557317345133,0.01450713205310472,-0.0027621863370459222,-0.011407669187028055,0.009011163339892913,-0.007674751842348473,-0.0018013416279462396,0.019843998443129226,0.008145131075992434,0.0173574010024288,-0.0386679251332965,0.019431202237933695,-0.0034863029975673856,-0.00017374977520969264,0.0149167319777747,0.007606266939714665,-0.04270426152817667,0.017083442334626896,0.00014688462005895406,0.006891516623774877,0.02675497972230578,0.013600405023713508,0.042354058495742586,0.00880059582942915,0.0026644756787528963,-0.007099152469515648,-0.006246279999688067,-0.010334687802303474,-0.002714559580535789,-0.002581051836962148,0.03181290440661708,0.012150201710120363,-0.0022130575369125986,0.021642000945040096,0.012496234394332284,-0.011481961935424174
3,-0.033202822005302314,-0.01829929130796451,-0.0008054012139470055,0.0073061164997941415,-0.003071502638682202,-0.014091410765579319,-0.019717103534547996,-0.003924507153800401,-0.007723717938091069,-0.004176214333913354,0.019133064381591992,-0.006217653964615032,-0.0054128301672818424,0.007943791951495735,0.022265825795149664,0.03292602766133236,0.007475356363874286,-0.024759849403142756,-0.015305049098974215,-0.04474424876737973,-0.015214558300457908,-0.03924906521407195,-0.035599743306470005,-0.009446384384553244,0.024991799306697093,-0.0063515780100251665,0.0030376458537237274,-0.0311266948577962,-0.006722147112596702,0.004431115356581496,0.012187728793776753,0.01958683285024258,-0.008845035044149146,0.053531395507275474,-0.05190264637831719,0.0483073898267701,-0.017234192954964957,-0.022723683100183956,-0.0028055844883529807,0.013734588361521739,0.03675027428555834,0.00920126136543795,0.012605232639868616,0.04452012858853597,-0.032341693841069885,-0.007040126863527924,0.012423176675807314,-0.005012492909829986,0.031995055306126854,0.0007076064946187125
4,0.02407566982001479,-0.018559407971078853,-0.009361565522477784,0.003003062013047237,0.005572777027694119,-0.01609216839683338,-0.04828287758150628,0.008048396777162568,0.03806849235004059,0.0035088890432788747,-0.011616781154243323,-0.0010587385520785622,-0.008048556462737217,0.052255634602666856,0.03288282992143376,-0.019246424707001955,0.025521256514031164,0.0034757694471291255,0.0131798560186607,-0.02820578502215033,-0.014806761736127716,0.009974770150105389,-0.007766816373624804,-0.060123262882765975,0.04319686033813562,0.017274911830965585,0.008565081758375817,-0.011066289056197904,-0.021048873951915823,0.00010552072716960492,0.03503403027043417,0.03689000973927757,-0.037478900634027944,0.015928512889834663,-0.029003129068756094,0.052271221578457004,-0.0017147100648629192,-0.013322494277075965,0.0010450739359007008,0.0220315346763049,0.03164046509111897,0.034621024396049,0.009122331171868546,0.005129143303495291,-0.017407716400039255,0.0009009614292099289,0.0009854591580060734,-0.022944538954750546,-0.005998764336260031,-0.024613006444804155
5,-0.006827521715232071,-0.0031319861133262262,-0.0023027657551946273,-0.026987833473317926,-0.008857031503365382,0.0253726516718008,-0.021767249952995213,-0.010336446628594342,-0.040760462213612576,0.016001688075877478,0.009182585928515742,0.009995874522721356,-0.0034871650386919346,-0.039560632290447206,0.026393747255741045,6.329009361212556e-06,0.007818396926680257,0.01620953970588833,0.0027723470218295864,0.041966737317175346,-0.0010572694747194994,-0.006358591613621747,-0.00941024996156787,0.04887836173589043,-0.009125969112584946,-0.0072899568583698685,0.012565311512426094,-0.006396181891726657,-0.023092130715191776,-0.03666294059912509,-0.054941630911196936,0.016694457417199184,0.019527610603742182,-0.004404634412767838,0.030137256300648427,0.03310238896826807,0.0063507559471064606,0.028523831437018452,-0.006265868867633645,0.011765501236009345,-0.027030679636254693,-0.004172778104205242,0.005075958938049965,0.006252280629301625,-0.034762162338267864,-0.03233960330903939,0.002951801932751799,0.0029109751417786675,-0.015199887876393623,0.04288364781878326
6,-0.042251217802246735,0.03264228279086221,-0.0025553707245459943,0.041529838435938306,-0.005346488677850699,0.013222935080753648,-0.007978741656343038,-0.005034511329182794,-0.024361816276301775,-0.043879704817871894,-0.02712259845355126,-0.017840467583794074,-0.027163485045101007,0.020568341539936672,-0.0033786769399161047,-0.02654602912463528,-0.02574222932853764,0.01367601190218099,-0.01667462845175153,0.0117813359679538,0.013785382784372701,-0.009777530281657718,0.03134630827722739,-0.011738406411743054,0.009081909902951645,-0.016050586072196945,-0.04235675225341305,-0.02506064789224326,0.014839714071604233,0.022698255378955125,-0.012665193639509688,0.022961009868868926,-0.011662196262861019,0.01302104537786279,-0.027432988816634044,0.004092744630754632,0.011932226696372093,-0.017405798315692396,0.03554031766102369,-0.011393500836090635,0.03265580412876197,8.295514952805813e-05,-0.025808968679105267,0.013865416321506752,0.008501976967944531,0.002072481846533284,-0.019044666569015878,0.007212281993449178,0.0017327904582580106,-0.021887297613573827
7,0.010931176471624894,-0.01312907640227985,-0.02444718451809803,0.02932034017493187,0.03222072698120715,0.01277831984333335,-0.014755538464507265,-0.012443268305164403,-0.015430185444759874,0.010099709149697149,0.013948751970151904,-0.02187585083550535,2.031701520826797e-05,-0.03921618289204418,-0.0019584015736972644,0.004665291661512298,-0.04473466923216595,0.016563376759642236,0.023156369431363896,0.0029738087582240743,-0.027361213209271103,-0.004747999699020184,0.010814327544283497,0.012516592116803327,0.009490967490361926,0.016895628994257526,0.014467601455467247,-0.037457130589444255,-0.0061850479489045426,0.022037716740869476,-0.0033472939263151985,0.023283213257282078,0.007091447393166427,0.022884505745898575,-0.031013355864649754,0.016795163200775867,-0.00528335375736414,-0.007630506539043739,2.8856388998774445e-06,-0.012246992166769695,0.03802503377577181,-0.011322481598548501,0.014754622731766769,-0.017076282633980963,-0.02611240864888659,0.016216548533189712,-0.010249218052334051,0.01615999669587722,0.025437718852747364,-0.0006938376370939136
8,0.0140607086584121,0.02137689343229357,0.0035162181369073836,-0.0273788377251918,0.00932431073614393,0.024517394603309074,-0.005416433281257531,0.04930185684267916,-0.0015480567537926855,0.0346958514034078,-0.01688404122683677,-0.032994278004642316,-0.00917785268979816,0.025156893311384612,0.020545200005190747,0.016684138651797385,-0.030032086274940917,-0.03181591236743918,0.04400273487031516,-0.008309358000311186,0.042256163448485665,-0.008308167882797774,-0.01716449418016763,0.010997554794479527,0.01228557121245053,0.009704458318775708,-0.028779665348088585,-0.014130605061281014,-0.01607836135532287,0.055273678243708026,-0.06080155466522387,0.016358208922762348,0.0005300972193099493,0.0054805675487379565,0.0045109208217698074,-0.004526310036749389,0.0009433348584488308,0.03212210325174572,0.019810319236590476,-0.036644937600872396,-0.012335148637278115,0.013620603036148232,-0.021448898423823637,-0.012371558229113979,-0.00923516964942694,0.012972253166071035,-0.04317337250304655,0.02069677689039998,-0.006959462176751549,0.03776591484843792
9,-0.0007944476403144291,-0.022743100132638455,0.004304142231925287,0.055015464015174737,0.0595796754243961,-0.0244221318656076,-0.03577086114169202,-0.06379323650727062,-0.024447454319350692,-0.037978430781690956,-0.03228901660726746,0.008706164876623637,0.04673051773415541,0.050360743374383204,0.0048335537283726955,-0.0337772295268099,0.09083212440654909,0.00857839741819057,-0.03428510939090797,-0.027751911397527584,-0.03527904319105452,-0.006138558644616815,-0.02600830906067025,-0.07797713069686917,-0.0015107019935005918,-0.04531855998871155,-0.01629974358653006,0.00833264315837448,0.012882545574190113,-0.022511444544784303,0.02124123221835538,-0.0221942154359115,-0.0018611472339210044,-0.01153830115560298,-0.011571883277562322,-0.016385062633302184,-0.01240531500170324,-0.038644916715573165,-0.02135887470534171,0.006291000852122764,0.03936598204962834,-0.005214644392300267,-0.0017713654821773586,0.0010601159454695546,-0.038737826936526956,-0.00420653663986587,-0.005479010405772598,0.01576507392124793,0.06641566787235918,-0.04005376584282181
